customer_id,avg_monthly_usage_gb,usage_trend_percent,peak_hour_usage_ratio,service_outages_3months,avg_download_speed_mbps,network_stability_score,call_drops_per_month,cs_tickets_3months,avg_resolution_time_hours,unresolved_tickets,last_ticket_satisfaction,usage_change_3months,service_downgrades_6months,missed_payments_6months,payment_amount_trend,service_cancellation_attempts,support_requests_30days,negative_feedback_count,last_interaction_sentiment,interaction_frequency_trend,chat_support_satisfaction,service_quality_score,service_interruptions_30days,avg_interruption_duration_mins,service_level_achievement,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_exploration_score,social_media_sentiment_score,social_media_mentions_30days,community_forum_activity,public_complaint_posts,previous_churns,years_as_customer,historical_satisfaction_avg,complaint_history_score,nps_score,satisfaction_surveys_completed,last_survey_rating,would_recommend_score,contract_type,monthly_bill_amount,last_interaction_date,customer_segment,recent_complaint_text,dissatisfaction_level,primary_dissatisfaction_reason
184,176.6944771,25.92168633,0.382367841,9,35.24531332,67.6694487,5,9,31.16282586,4,4.273260847,-15.37815605,0,0,-4.480540796,0,7,0,-0.57989416,0.516795638,2.566407524,81.63575622,9,95.27264478,0.607773069,99.35649994,35.40154152,5.57224584,41.65256488,-0.806143099,6,6.175044509,2,0,5.840232512,1.120951701,66.5789561,-95,2,7.630596513,7.783977884,monthly,64.82482065,49:46.6,Business,Coverage is spotty in my area,2,Service Experience
185,59.00890927,-23.84941632,0.591897674,0,47.976841,82.21989121,2,7,10.10114283,3,3.563416546,-15.70477727,0,4,-4.656749898,1,0,3,0.567833858,1.017644421,1.299371286,91.70034565,4,113.7795366,0.998836807,64.4272866,45.85531853,6.076214142,92.76377181,0.587053903,1,6.431034997,3,1,6.635440762,4.921907067,42.30961888,-75,0,7.692122171,8.606319621,monthly,104.5267776,49:46.6,Business,Network quality has degraded significantly,2,Service Experience
186,135.3969687,26.23370923,0.762982891,8,137.0663873,83.35677157,14,8,9.72745348,0,2.241592381,-12.28591897,2,5,-19.37133668,1,8,2,0.37174491,4.986478849,2.900588721,58.55556667,17,106.9323773,0.648878705,56.74941995,-1.011355971,9.487972609,56.64517497,-0.148148441,0,2.675127615,1,0,3.878602298,1.457929354,6.275555134,-58,0,5.414889777,0.060076603,annual,105.429431,49:46.6,Basic,Long wait times for support,2,Service Experience
187,165.272218,11.27314334,0.722722689,5,84.37515186,68.27974405,9,2,44.98934396,3,3.624444602,-31.96400839,0,1,-1.686589498,0,2,3,0.361955858,-2.988158578,2.686726587,96.54365465,3,38.57228944,0.817124358,51.52796241,6.157573663,3.399378191,90.19314591,0.602277417,3,8.598809644,3,1,6.792970849,1.568475412,78.7967445,21,1,2.05239144,1.178699638,annual,167.4517308,49:46.6,Business,Great customer service experience,1,Service Experience
188,115.4881542,-25.92977645,0.659638866,8,111.4162797,94.05622992,7,3,48.96279817,2,1.841846991,-24.36311732,0,0,-18.98649388,0,4,4,0.105269164,0.2321802,2.777540107,76.53440705,0,48.72069279,0.916222496,2.36543731,-8.435843335,9.430194154,90.20192995,-0.454427059,2,3.292464636,1,0,9.781828914,2.93659995,90.5253639,28,0,3.63613063,5.590203393,annual,177.716164,49:46.6,Basic,Long wait times for support,1,Service Experience
189,110.6336099,-11.94218598,0.673068406,6,55.25102017,63.37057465,10,3,56.1906085,2,2.273019989,-19.60693856,1,3,2.81397712,0,8,1,0.127156686,-1.538146923,1.181325208,96.14638826,17,97.00827598,0.680505441,93.96391915,-42.80180629,8.243730239,94.41478004,-0.487074416,3,9.191146064,4,0,6.477159106,2.925604668,51.15864616,-92,1,3.29223144,9.778688848,monthly,141.6815721,49:46.6,Basic,Service is terrible! Constant drops,2,Service Experience
190,55.95193527,12.49032532,0.598990942,0,64.11878675,74.24372341,5,8,40.52442574,2,1.960278612,-40.82151533,1,3,0.271335263,1,4,0,0.471395011,0.258929686,2.446465365,60.38650411,19,71.4140557,0.794021067,64.39944729,-7.719652755,7.578046487,89.53916601,-0.497537236,0,4.716014013,2,1,3.416337229,4.679895069,53.25104745,-74,1,8.029237693,6.60712931,2-year,137.6759868,49:46.6,Basic,Network quality has degraded significantly,2,Service Experience
191,27.68952588,-25.95896391,0.356172115,0,23.2070089,87.21537655,6,6,46.84890975,2,3.22770041,-18.12451058,2,4,13.60033996,1,8,4,-0.459995038,-2.678713979,4.025935396,80.22813323,5,65.74973324,0.842971504,9.16264845,29.06273394,8.081832423,0.328112901,0.232291253,1,0.10390666,4,0,2.852391224,1.294130927,40.32869841,-30,3,2.619876826,3.741366937,2-year,48.73100525,49:46.6,Business,Long wait times for support,1,Service Experience
192,180.470994,4.930227611,0.744317018,5,29.83776888,70.96481455,0,2,1.959726291,1,1.432906587,6.732873195,2,3,3.271224437,0,9,4,-0.294463068,-4.523876216,2.475657493,70.19435587,19,111.1970361,0.664081902,2.095217029,30.4885498,6.448825413,93.40148916,0.62999878,0,1.620413112,0,1,9.633459408,4.828956661,85.68826108,16,4,5.184291002,1.461493055,2-year,127.7945081,49:46.6,Premium,Connection keeps dropping during work calls,0,None
193,181.0794309,-9.247016583,0.602439387,4,124.9667004,93.10700779,2,9,12.51412163,2,4.733241521,7.964167991,2,4,-7.062905787,1,7,0,0.743273541,0.725654539,3.86068781,88.71110956,19,64.32299532,0.911422184,5.078363924,39.23771146,3.196720094,13.74594391,-0.09547798,2,1.023192567,0,1,1.850022971,1.865560953,1.480330396,17,4,7.036469232,1.528356944,monthly,76.65561057,49:46.6,Business,Great customer service experience,0,None
194,130.2892769,7.254931066,0.536264379,8,89.80160159,89.59471306,2,4,70.92894839,1,2.334049415,-21.19053597,2,0,0.649240377,0,6,0,-0.382269598,-1.641456841,2.477914895,80.29544716,13,61.79264155,0.719734583,60.93957634,-44.85332948,2.70545472,3.992625111,-0.241502219,3,0.440257958,4,0,8.061966117,4.880615237,62.45485496,-98,3,9.683075377,3.627532023,2-year,80.10966378,49:46.6,Business,Long wait times for support,2,Service Experience
195,74.4156603,-27.25547797,0.266593682,1,53.94220755,91.56091378,1,6,6.395538948,1,1.875880508,-13.68341815,1,0,7.98825423,1,0,2,0.092619143,-3.180585983,2.692957766,74.72577285,9,5.042230952,0.684409231,61.40154149,2.715458958,8.797072923,5.538853458,0.947159108,0,7.140173108,3,0,4.65262292,3.165296395,90.74130978,88,1,9.993165222,7.138101973,monthly,46.11169088,49:46.6,Basic,Long wait times for support,0,None
196,76.34981918,22.29220837,0.468233326,7,121.4134253,64.76426144,6,7,49.19396378,4,2.986199254,-47.64447675,0,0,-16.24144818,0,3,3,0.405278928,-1.760644339,3.255568451,95.64927032,17,8.330035031,0.823315499,49.96672918,-39.25755121,7.526254623,34.89161952,-0.766491928,5,1.923158731,3,1,4.437597544,3.608050984,10.32223255,29,2,9.576299292,0.31819291,monthly,138.097586,49:46.6,Premium,Network quality has degraded significantly,1,Service Experience
197,147.931579,28.40933815,0.476214963,4,40.74538632,65.62188512,8,0,13.50186695,1,2.107991274,-2.789721047,1,0,4.842963539,0,8,4,0.999849654,-4.507197986,4.802727747,68.85585321,8,0.890436946,0.764125451,30.67658207,-29.92578168,2.918838545,62.08040853,-0.026734636,1,8.386197944,2,0,7.47537788,2.262915091,95.91645374,23,0,7.464181107,8.521775915,annual,129.2474296,49:46.6,Basic,Connection keeps dropping during work calls,1,Service Experience
198,180.4509494,28.13267132,0.718738166,1,146.5247413,71.45894951,3,1,51.88701959,1,3.139616346,-21.67758819,2,1,16.66505128,1,9,2,-0.129417337,4.504422341,1.435441787,60.99901024,11,109.5893071,0.968114378,53.17427316,40.02165024,6.535840293,40.23111965,-0.183024494,9,2.644688288,4,0,1.4803843,3.447295804,96.7678164,-27,3,7.717967497,9.415514357,annual,67.44633642,49:46.6,Business,Great customer service experience,2,Service Experience
199,178.5464206,14.9791099,0.527988932,9,54.99855312,80.72308661,11,6,51.12531861,2,2.394036599,-18.81656218,2,5,-8.034788175,0,7,2,-0.143814247,0.81147915,1.131655075,80.40505934,9,49.0063992,0.952025079,51.63018209,-0.320874157,5.027918333,2.555428465,-0.803746807,4,0.323271065,0,1,4.662959261,3.84331912,92.97889652,-20,3,7.832890878,8.888164605,monthly,74.716277,49:46.6,Premium,Great customer service experience,1,Service Experience
200,158.1763537,-22.19482559,0.428240329,5,53.91008835,89.92064307,4,1,17.62813324,1,1.528267243,11.1570909,1,5,5.065003795,1,3,4,0.685176759,3.147686813,3.431828735,81.20142186,18,56.22736514,0.793340265,1.941555988,25.85449209,2.42789653,47.64826342,-0.463599276,7,8.20675344,4,0,0.358336878,1.041480669,46.2546096,58,3,8.763443889,9.130269094,2-year,161.4102016,49:46.6,Basic,Network quality has degraded significantly,0,None
201,131.9860128,15.49579176,0.786080197,9,50.2272263,93.46123563,2,6,20.14404234,3,2.063580968,-17.67158958,1,1,12.85317801,1,0,4,0.611006223,-0.768818025,4.796388356,71.95473108,5,101.4464337,0.74370551,28.24692303,-43.56158941,5.786713984,44.21307423,-0.943117575,3,4.661458505,4,0,6.704068215,1.136913701,38.2970003,-36,3,9.566069166,0.153392794,monthly,164.7986718,49:46.6,Business,Happy with the service overall,2,Service Experience
202,25.98659335,-28.52478501,0.266432356,7,22.70616981,88.17341264,10,8,47.48872067,2,2.75375938,-48.51654276,2,0,0.472255898,0,9,1,0.462151763,4.033146676,4.95889253,74.33050218,13,73.10955725,0.730207193,5.318534147,-8.317349608,3.533671832,75.68492655,0.753908578,4,5.995054403,2,0,0.58377284,4.945908048,70.59477365,21,4,5.011355301,9.777923159,monthly,113.8243902,49:46.6,Business,Bill is too high for the service quality,1,Service Experience
203,40.70945568,-28.67258691,0.453529057,3,21.11488636,97.14387526,8,1,28.69610875,0,1.121172906,-34.07563764,0,3,8.719181361,0,3,3,-0.073540725,-0.166817784,2.93665699,97.97767071,7,73.14019157,0.707025449,90.01547514,17.42402807,1.866197117,27.96128984,0.215699058,8,3.362272886,3,0,0.872887977,2.83022842,31.86902179,45,1,4.748597902,3.663571149,2-year,55.33045826,49:46.6,Premium,Great customer service experience,1,Billing Problems
204,180.7252958,-10.58338685,0.225214805,1,98.97523001,89.54974038,13,6,14.81290585,2,4.082570108,-16.706557,2,4,-7.55958646,1,2,4,-0.35212176,0.739453222,2.872326484,86.63428457,13,35.58413152,0.817819141,72.52231628,-36.65935187,5.202624687,21.75311738,0.630036996,1,0.460403962,0,0,8.448263812,4.743270102,6.83441531,33,3,5.144180161,8.692811184,annual,39.45070478,49:46.6,Business,Great customer service experience,0,None
205,125.2215213,-0.681408576,0.643942472,4,131.8921165,72.25071548,3,3,52.94925151,1,3.487298258,-20.29225951,1,5,-7.757661883,1,5,0,0.217460965,-0.082060199,3.579855083,55.53008757,10,100.0690049,0.921991442,99.61151702,-17.41821209,6.310976969,25.59389577,0.043108905,1,3.701770892,2,1,4.42955187,3.919590467,90.14221634,1,3,6.938354543,1.868088707,monthly,76.14970673,49:46.6,Business,Great customer service experience,1,Billing Problems
206,11.74743981,16.22444507,0.750845931,1,119.625474,70.60325137,4,1,11.94447423,3,3.405438429,10.22590961,2,2,6.703360872,0,4,1,0.752446586,2.332782959,3.222539029,60.60650354,15,19.89959712,0.724302643,30.21712633,-43.5452195,1.422157693,30.37398226,0.199019659,5,5.182863703,0,0,2.009756885,2.491873232,63.48560599,-59,3,7.979008566,4.465257427,annual,154.3015831,49:46.6,Business,Great customer service experience,2,Service Experience
207,29.27959314,10.9977226,0.368022398,1,25.46060113,87.84769801,0,6,61.75070015,2,3.184199728,-12.05037435,2,4,8.216354959,0,4,3,0.767554916,0.666560776,3.53635223,98.77883172,19,6.377951061,0.676037636,87.84858478,15.13399409,4.618834745,59.91648734,0.401708956,5,0.116866035,0,0,5.92584576,1.603368019,20.71544983,10,2,8.834899518,0.441643886,annual,132.1388275,49:46.6,Business,Network quality has degraded significantly,1,Billing Problems
208,136.0653361,-3.245837617,0.715005006,5,84.10940766,67.71482275,10,4,37.54153621,3,3.361252689,-1.725498066,0,2,17.48038798,0,1,0,-0.78300331,-2.284010764,4.495997702,86.32327769,5,22.9924029,0.790193522,60.30542679,47.08912591,3.318957279,47.15254855,0.816023255,2,5.742900322,3,1,5.192832646,4.912606932,1.840856135,95,2,5.105896789,0.400759968,annual,152.0781507,49:46.6,Premium,Great customer service experience,0,None
209,10.96170093,-13.58240002,0.375330938,9,20.31077417,63.70859243,11,0,8.504742875,0,4.738607811,-17.14736921,2,2,-11.00645701,1,2,0,-0.143299432,-3.544604687,3.985224678,95.75225631,14,32.12846625,0.627613767,45.31254069,32.70454911,1.275855316,33.68945652,-0.816496224,8,8.930421546,3,0,4.109083267,3.337985028,72.35159669,3,0,4.270353636,9.432761008,monthly,110.1971567,49:46.6,Business,Connection keeps dropping during work calls,1,Service Experience
210,40.55352977,29.82747001,0.746462097,8,11.56772332,81.28891499,14,4,50.27913568,0,1.034276843,-19.22409862,2,0,-1.271296156,1,5,3,-0.070556088,1.061243889,2.987509567,65.1930732,14,33.87732694,0.880511602,22.25731113,47.46231168,2.130962947,37.43141583,-0.338103211,0,2.178405224,2,1,9.054170667,1.769426493,85.27999228,-97,1,9.850173532,8.106066125,2-year,158.2999999,49:46.6,Business,Connection keeps dropping during work calls,2,Service Experience
211,114.25942,-4.429121866,0.652377142,3,100.1759496,92.86566279,12,2,37.86057581,4,1.191198839,-18.75993321,2,2,-9.979461073,1,1,1,0.955230735,-0.108200385,2.847457836,87.093343,13,80.46163183,0.807343307,73.83921653,34.56047951,2.251307429,37.09236602,0.418052381,2,9.267691611,1,1,7.494579982,3.726611921,40.56475756,-2,3,3.086988589,5.298260444,2-year,111.736985,49:46.6,Business,Connection keeps dropping during work calls,1,Usage Issues
212,141.4600876,-2.91677854,0.682944066,5,82.59708838,64.0551937,1,6,22.1620876,4,1.76597364,-21.23549012,1,0,-16.79631356,0,3,0,0.35599603,-4.040243033,3.558406994,85.70013543,11,26.13895048,0.798549923,90.41407489,35.51958062,2.645868233,97.24066947,0.916701126,7,0.976085188,2,0,1.515928713,1.368194039,8.089821085,31,0,2.998043517,5.254581736,annual,44.28250796,49:46.6,Premium,Coverage is spotty in my area,1,Usage Issues
213,133.8726393,-20.18257073,0.210803933,6,16.89343436,91.67565295,11,5,31.000296,2,1.66920552,-12.29916299,1,1,-3.870778882,0,1,2,-0.185507165,-1.043825342,2.822825138,64.73449927,1,81.19899654,0.720178152,23.53083981,7.717719537,8.230398143,23.29969881,0.961614857,7,8.254363502,2,0,5.707746499,4.472149119,64.86212377,-36,0,7.438667093,7.487546185,annual,43.57591022,49:46.6,Premium,Service is terrible! Constant drops,1,Service Experience
214,52.6111688,17.68857292,0.777686214,5,10.06619073,92.46288017,12,7,22.18197979,4,1.724777838,-32.46896188,0,3,-5.036770108,1,8,3,-0.947884228,0.14776422,2.831117405,77.54081627,7,10.93586079,0.961869375,17.5390335,1.825231141,4.955426798,81.80615603,0.276206018,3,8.403243583,1,1,0.887439007,1.360549389,29.69290522,-60,1,2.61691566,3.416687816,2-year,171.3554623,49:46.6,Basic,Long wait times for support,2,Service Experience
215,145.3140521,11.62093355,0.636002595,7,148.5146799,79.29096,8,4,19.67483434,3,3.687775543,12.37386357,2,2,-9.182635201,1,2,3,0.13077032,3.268932338,1.065223607,81.37075556,18,17.66429533,0.636194517,69.6221915,-9.374573357,2.32377393,70.82108376,-0.612803044,7,2.577598629,0,0,2.446539704,1.944777433,14.3946725,70,2,4.594680998,7.618692759,annual,137.0361368,49:46.6,Premium,Connection keeps dropping during work calls,1,Network Quality
216,55.07732662,-16.75382323,0.382850657,3,9.353093162,62.2924124,1,1,12.61619788,4,2.837933204,-26.68401163,1,3,-8.120204354,0,9,4,-0.807848049,-4.238989442,1.69625655,74.05659054,13,61.05857382,0.947929604,97.69731627,31.8094895,1.902672702,0.55700056,-0.761582177,9,9.578434079,4,1,9.098603467,1.365723222,51.03965552,82,1,3.631481401,4.8500838,2-year,77.45160005,49:46.6,Business,Connection keeps dropping during work calls,2,Network Quality
217,71.82594265,-25.05713726,0.697636799,0,69.45659669,66.98359405,4,8,26.75646645,3,4.967115513,-39.67333161,0,0,-5.583527746,1,9,1,0.668899915,-1.515046518,2.95405456,91.35893533,4,110.6274963,0.750682081,74.99551011,-31.79323877,3.681464129,99.31762181,0.892087289,7,4.165987257,1,0,4.620799257,1.415148867,48.18437249,46,0,2.518394111,6.379174029,2-year,158.7198245,49:46.6,Premium,Connection keeps dropping during work calls,1,Usage Issues
218,151.833367,10.82995812,0.368912719,6,78.16975857,88.29705101,12,7,18.82009165,4,1.907543659,-43.2414665,2,2,19.55350531,0,5,2,0.505037321,3.226561227,4.290613836,91.64345209,8,103.1481107,0.952249406,28.4580739,-44.37750842,8.182139668,75.64393706,-0.132144621,0,1.412560875,4,0,8.921061016,3.095336615,51.67704091,48,1,6.217365152,9.648294501,monthly,53.07500229,49:46.6,Premium,Great customer service experience,1,Service Experience
219,133.4302508,9.270672857,0.723652304,2,22.00562143,88.4711178,7,5,49.52384858,4,2.243320404,-49.06039594,0,4,11.31831064,0,0,2,-0.07898168,1.484239318,2.114908027,92.53002742,12,116.2504131,0.891504583,41.99554241,44.78938227,4.280138631,68.24495864,-0.610367933,2,5.917144508,0,1,1.659989656,3.74795921,82.39323236,85,2,4.361603417,4.713155575,annual,139.6913881,49:46.6,Premium,Network quality has degraded significantly,1,Service Experience
220,171.352448,-13.60442838,0.267548234,5,29.51395787,95.93421101,2,9,49.55524862,4,4.936962867,-20.4000745,0,1,-17.14395196,0,9,4,-0.141578441,-2.100416782,3.090573733,90.17117845,8,78.05748783,0.641668291,38.43176355,-49.62218148,2.439076243,40.53247077,0.867785032,0,9.96614704,1,1,2.053417475,4.153927133,48.45458825,57,0,5.160107556,4.184046597,annual,198.2126115,49:46.6,Business,Long wait times for support,1,Service Experience
221,134.9464495,27.05181374,0.622211586,1,56.01172593,83.30744586,5,6,36.63065722,1,4.327032563,-36.8672308,0,5,14.89652706,1,2,0,0.794677931,3.45335122,2.379848339,74.40417386,13,81.09778397,0.932614515,85.2095018,47.68293219,4.637045634,55.52030889,-0.790951457,1,8.99291549,3,1,3.528247231,3.780221158,90.05405797,15,1,2.762767043,9.057491739,monthly,55.50332288,49:46.6,Basic,Connection keeps dropping during work calls,1,Billing Problems
222,117.9786346,-20.93652649,0.524419086,8,115.4430021,64.96429471,3,8,56.23406145,1,2.879196883,-48.48464682,0,1,5.332133056,1,7,0,-0.423083299,-0.067064194,1.419215958,69.07191491,4,75.00275987,0.872870733,77.13707789,22.88533699,5.997804016,25.32708957,0.459142194,3,2.786028261,2,1,3.663256423,2.453959248,84.18106196,34,3,7.910801224,9.025804949,2-year,54.13062879,49:46.6,Basic,Great customer service experience,0,None
223,27.79820589,-4.059911937,0.257920682,0,78.52695149,64.85659622,10,6,60.73512005,4,3.218387542,-13.59863176,0,2,15.6237504,0,4,2,-0.501960076,-0.016481087,4.833193932,91.56881419,1,74.73827074,0.612920765,58.89754348,-17.15010803,1.266257653,3.548340515,0.250526055,2,5.769865994,1,1,7.452772702,3.229151148,65.11159493,96,3,3.832408751,9.924187019,annual,109.5318499,49:46.6,Basic,Connection keeps dropping during work calls,1,Service Experience
224,79.86600258,26.61695521,0.345136297,5,97.49577181,88.84529429,6,2,42.16341848,3,4.372711683,-2.401501594,0,1,-6.331612515,0,7,1,0.878394866,4.765873392,4.418695481,74.51007293,6,17.65444141,0.653481073,27.49591104,19.78198431,6.648776213,83.60216584,-0.824530671,5,1.153676597,1,1,5.99410562,4.710656298,5.685185761,-37,1,4.084463611,5.508629993,monthly,139.2524394,49:46.6,Basic,Connection keeps dropping during work calls,1,Service Experience
225,60.38844986,-4.816360984,0.207442422,5,147.8503105,67.3513866,9,5,44.94439656,2,2.923920984,-43.99742644,0,5,-1.419245408,1,1,0,0.618491674,4.471165032,1.313969698,62.31856993,15,65.24867474,0.854251222,93.79885277,31.78751572,4.555906777,89.64844937,-0.322502409,4,4.618448043,0,1,5.532494259,2.550306463,86.49443895,-99,1,3.269385659,3.44261541,2-year,34.51287717,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
226,56.35803224,8.31155686,0.481260779,4,116.3607881,73.13541998,13,6,21.08489959,0,1.824094894,-17.7355459,2,4,15.84908229,0,6,3,0.641251186,-1.414673166,3.87914905,75.36717662,10,46.32815201,0.865040201,65.33152248,-25.4637944,1.087532876,16.24706366,-0.700138621,4,5.230700677,3,1,6.023755068,2.009617476,90.55720294,14,2,4.909632149,2.403900632,monthly,114.944055,49:46.6,Basic,Great customer service experience,1,Billing Problems
227,194.8720054,-6.144336122,0.380759156,4,67.98241723,79.48848028,12,1,64.53571325,1,4.313778154,2.054007502,2,3,-9.097074563,1,8,4,-0.609612371,-3.594208713,2.390319617,57.0924911,10,53.10446589,0.898660573,97.04766464,27.08956833,7.065004591,78.70560958,0.208997185,9,3.152782983,1,1,7.321913725,3.077277422,37.50471345,94,0,5.172189645,0.34096357,monthly,44.1389598,49:46.6,Premium,Service is terrible! Constant drops,1,Network Quality
228,84.68856769,-13.54708786,0.559014491,0,69.73407866,60.9905951,2,2,2.718629154,4,3.151089965,19.00647747,0,4,16.62003505,1,6,1,-0.713408017,-1.743332677,4.979399228,84.58147453,11,62.83206877,0.88809816,58.0117033,30.4369625,7.41148872,74.11526733,-0.045773937,6,4.841870829,3,1,8.928166386,2.189340847,52.61517597,27,1,5.767002247,7.267286242,monthly,71.02504206,49:46.6,Premium,Great customer service experience,0,None
